🏆🔞动作片场,#genre#

🏆狄仁杰系,#genre#
狄仁杰之诡镇幽魂(HD国语恐怖片),https://cdn.yzzy29-play.com/20250703/236_01161aaa/index.m3u8
狄仁杰之通天谜案(HD国语剧情片),https://cdn.yzzy29-play.com/20250625/156_1c9ac015/index.m3u8
狄仁杰之夺命妖僧(HD国语动作片),https://yzzy21.playback-speed.com/20241113/39958_37f98c06/index.m3u8
狄仁杰之天宫蜃楼(HD国语剧情片),https://yzzy21.playback-speed.com/20240806/38044_516bb9ff/index.m3u8
狄仁杰之亢龙有悔(HD中字剧情片),https://svip.high25-playback.com/20240726/1025_eea27b68/index.m3u8
狄仁杰之幻术师(HD中字剧情片),https://svip.high23-playback.com/20240616/14575_857e9d22/index.m3u8
狄仁杰之通天玄案(HD国语动作片),https://yzzy21.playback-speed.com/20240224/38_93aa3142/index.m3u8
狄仁杰之幽兵借路(HD国语剧情片),https://yzzy.play-cdn17.com/20230909/18303_09465d37/index.m3u8
狄仁杰之飞头罗刹(HD国语版动作片),https://yzzy.play-cdn17.com/20230731/14063_cc15b010/index.m3u8
狄仁杰之幻涅魔蛾(HD国语版动作片),https://yzzy.play-cdn17.com/20230731/14062_08608837/index.m3u8
狄仁杰之深海龙宫(HD国语版剧情片),https://yzzy.play-cdn17.com/20230731/14061_7dfa9219/index.m3u8
狄仁杰之夺魂梦魇(HD国语版动作片),https://yzzy.play-cdn17.com/20230731/14060_d2a21f61/index.m3u8
狄仁杰之轮回图(HD国语版剧情片),https://yzzy.play-cdn17.com/20230717/11303_50915ff2/index.m3u8
狄仁杰之雷火玄龙(HD国语动作片),https://yzzy.play-cdn17.com/20230611/8173_5b91e041/index.m3u8
狄仁杰之运河惊龙(HD国语动作片),https://vip15.play-cdn15.com/20230410/7092_4860ec1c/index.m3u8
狄仁杰之龙隐迷窟(HD国语动作片),https://yzzy.play-cdn14.com/20230212/8544_42362b8a/index.m3u8
狄仁杰之东瀛邪术(HD国语动作片),https://yzzy.play-cdn10.com/20221123/14189_f4f63240/index.m3u8
狄仁杰之九龙玄棺(HD国语版动作片),https://yzzy.play-cdn8.com/20220730/11819_bf015d47/index.m3u8
狄仁杰之浴火麒麟(HD国语版动作片),https://yzzy.play-cdn8.com/20220723/9792_01d30412/index.m3u8
狄仁杰之借尸还魂(HD国语版动作片),https://yzzy.play-cdn7.com/20220709/4151_e2f7a8ba/index.m3u8
狄仁杰之九层妖楼(HD国语版剧情片),https://yzzy.play-cdn7.com/20220708/3981_4780d6f1/index.m3u8
狄仁杰之夺命天眼(HD国语版剧情片),https://yzzy.play-cdn4.com/20220601/15592_ae9919e4/index.m3u8
狄仁杰之无头神将(HD国语版动作片),https://yzzy.play-cdn4.com/20220601/15593_d641c79d/index.m3u8
狄仁杰之天神下凡(HD国语版剧情片),https://yzzy.play-cdn4.com/20220530/14488_ea179f5e/index.m3u8
狄仁杰之迷雾神都(HD国语版动作片),https://yzzy.play-cdn4.com/20220529/14061_e908a8c3/index.m3u8
狄仁杰之通天神教(HD国语版剧情片),https://v2.yzzy5-play.com/20220528/20713_a3b7a755/index.m3u8
狄仁杰之夺命奇香(HD国语版动作片),https://v2.yzzy5-play.com/20220522/19130_1509d84d/index.m3u8
狄仁杰之焚天异火(HD国语版剧情片),https://yzzy.play-cdn2.com/20220411/11901_40844895/index.m3u8
狄仁杰之通天教主(HD国语版剧情片),https://yzzy.play-cdn2.com/20220411/11900_bc9333e7/index.m3u8
狄仁杰之伏妖篇(HD国语版剧情片),https://yzzy.play-cdn2.com/20220406/8049_3f0d40b9/index.m3u8
狄仁杰之通天赤狐(HD国语版动作片),https://yzzy.play-cdn2.com/20220406/7983_7a35bc43/index.m3u8
狄仁杰之冥神契约(HD国语版剧情片),https://yzzy.play-cdn2.com/20220406/7984_ae0de5b3/index.m3u8
狄仁杰之骷髅将军(HD国语版动作片),https://yzzy.play-cdn2.com/20220406/7985_5046f630/index.m3u8
狄仁杰之鬼影血手(HD国语版剧情片),https://yzzy.play-cdn2.com/20220327/3169_eec88ff4/index.m3u8
狄仁杰之幽冥道(HD国语版动作片),https://yzzy.play-cdn2.com/20220324/1249_299d0308/index.m3u8
狄仁杰之通天帝国(HD国语版动作片),https://yzzy.play-cdn2.com/20220324/1248_1c8d339c/index.m3u8
狄仁杰之四大天王(HD国语版动作片),https://yzzy.play-cdn2.com/20220324/1247_d7827dcd/index.m3u8
狄仁杰之神都龙王(HD国语版动作片),https://yzzy.play-cdn2.com/20220324/1246_8a0328e3/index.m3u8
狄仁杰之恢诡赤目(HD国语版剧情片),https://yzzy.play-cdn2.com/20220324/1245_4677eda6/index.m3u8
狄仁杰之蚩尤血藤(HD国语版动作片),https://yzzy.play-cdn2.com/20220324/1244_0f30838b/index.m3u8

🏆007系列,#genre#
(1962)007:诺博士HD中字,https://yzzy.play-cdn4.com/20220615/20480_12c0bb06/index.m3u8
(1963)007:俄罗斯之恋HD中字,https://yzzy.play-cdn2.com/20220504/18490_5527b4c7/index.m3u8
(1964)007:金手指HD中字,https://vvip.high26-playback.com/20250612/10729_f9b9f0fe/index.m3u8
(1965)007:霹雳弹HD中字,https://yzzy.play-cdn2.com/20220504/18497_438df417/index.m3u8
*(1967)007:雷霆谷HD中字,https://vip.ffzy-online2.com/20230519/37605_17098b84/index.m3u8
*(1967)007别传:皇家夜总会HD中字,https://vip.ffzy-online2.com/20230518/37600_af383445/index.m3u8
(1969)007:女王密使HD中字,https://yzzy.play-cdn2.com/20220504/18496_841eaac0/index.m3u8
(1971)007:金刚钻HD中字,https://yzzy.play-cdn2.com/20220504/18493_e1e6b7a4/index.m3u8
(1973)007:你死我活HD中字,https://yzzy.play-cdn2.com/20220503/17874_158ee7fa/index.m3u8
(1974)007:金枪人HD中字,https://yzzy.play-cdn2.com/20220504/18494_7efb497d/index.m3u8
(1977)007:海底城HD中字,https://yzzy.play-cdn2.com/20220504/18491_684e11c5/index.m3u8
(1979)007:太空城HD中字,https://yzzy.play-cdn2.com/20220504/18498_0f3ff018/index.m3u8
(1981)007:最高机密HD中字,https://yzzy.play-cdn2.com/20220504/18500_6c713bc6/index.m3u8
*(1983)007外传:之巡弋飞弹HD中字,https://vip.ffzy-play7.com/20221224/9546_aa79da60/index.m3u8
*(1983)007:八爪女HD中字,https://vip.ffzy-play7.com/20221224/9547_99185294/index.m3u8
(1985)007:雷霆杀机HD中字,https://yzzy.play-cdn17.com/20230825/17096_a94ac250/index.m3u8
(1987)007:黎明生机HD中字,https://yzzy.play-cdn2.com/20220504/18495_3795f9f7/index.m3u8
(1989)007:杀人执照HD中字,https://yzzy.play-cdn2.com/20220504/18499_39bdf9c7/index.m3u8
(1995)007:黄金眼HD中字,https://v2.yzzy5-play.com/20220519/16824_ea966a00/index.m3u8
*(1997)007:明日帝国HD中字,https://vip.ffzy-play7.com/20221224/9556_b3acc075/index.m3u8
(1999)007:黑日危机HD中字,https://yzzy.play-cdn2.com/20220504/18492_40495627/index.m3u8
(2002)007:择日而亡HD中字,https://vip.ffzy-play7.com/20221224/9562_82951080/index.m3u8
(2006)007:大战皇家赌场HD中字,https://yzzy.play-cdn2.com/20220504/18487_de6f47d1/index.m3u8
*(2006)007:大战皇家赌场HD国语,https://vip.ffzy-play7.com/20221126/7040_c99863fb/index.m3u8
(2008)007:大破量子危机HD中字,https://yzzy.play-cdn2.com/20220504/18485_eff49624/index.m3u8
(2008)007:大破量子危机HD国语,https://yzzy.play-cdn10.com/20221122/13889_5ddec193/index.m3u8
(2012)007:大破天幕杀机HD中字,https://yzzy.play-cdn2.com/20220504/18486_dd7ea533/index.m3u8
(2015)007:幽灵党HD中字,https://yzzy.play-cdn2.com/20220504/18488_4386d5f8/index.m3u8
(2021)007:无暇赴死HD中字,https://yzzy.play-cdn17.com/20230730/13750_9133dcbc/index.m3u8

🏆林正英合,#genre#
败家仔,https://vip.ffzy-play7.com/20221207/8332_71c25e63/2000k/hls/mixed.m3u8
蝙蝠传奇,https://vip.ffzy-play7.com/20221206/8033_f037643b/2000k/hls/mixed.m3u8
搏命单刀夺命枪,https://vip.ffzy-play7.com/20221208/8546_fa0622b4/2000k/hls/mixed.m3u8
大内高手,https://vip.lzcdn2.com/20221112/22453_c40f2866/1200k/hls/mixed.m3u8
东方秃鹰,https://vip.ffzy-play7.com/20221209/9044_d3e0dbd4/2000k/hls/mixed.m3u8
多情剑客无情剑,https://vip.ffzy-play6.com/20221206/10288_62ea15ab/3000k/hls/mixed.m3u8
发钱寒,https://vip.ffzy-play7.com/20221224/9575_be9276d1/2000k/hls/mixed.m3u8
非洲和尚,https://vip.ffzy-play6.com/20221129/9317_8c6065f3/3000k/hls/mixed.m3u8
福星高照,https://vip.ffzy-play6.com/20221128/8904_328483ba/3000k/hls/mixed.m3u8
富贵列车,https://vip.ffzy-play7.com/20221206/8232_7462fce8/2000k/hls/mixed.m3u8
鬼打鬼,https://vip.ffzy-play7.com/20221115/4476_05997c13/2000k/hls/mixed.m3u8
鬼打鬼之黄金道士,https://vip.ffzy-play6.com/20221112/6296_32b14901/3000k/hls/mixed.m3u8
鬼打鬼之灵幻天师,https://vip.ffzy-play6.com/20221117/7433_03cf2e94/3000k/hls/mixed.m3u8
鬼干部,https://vip.ffzy-play6.com/20221112/6298_1dd44909/3000k/hls/mixed.m3u8
鬼咬鬼,https://vip.ffzy-play7.com/20221208/8822_26a70529/2000k/hls/mixed.m3u8
合气道,https://yzzy.play-cdn6.com/20220625/1515_8bf6c42a/1000k/hls/mixed.m3u8
洪福齐天,https://v5.fentvoss.com/yyv5/202504/05/g6byETNzAK23/video/2000k_1080/hls/index.m3u8
洪熙官,https://vip.ffzy-play7.com/20221223/9381_0fb84a1d/2000k/hls/mixed.m3u8
哗鬼旅行团,https://vip.ffzy-play6.com/20221129/9331_792c1e13/3000k/hls/mixed.m3u8
画皮之阴阳法王,https://vip.ffzy-play6.com/20221112/6372_478fbcc6/3000k/hls/mixed.m3u8
黄大仙,https://vip.ffzy-play6.com/20221129/9334_1b618e68/3000k/hls/mixed.m3u8
黄飞鸿少林拳,https://vip.ffzy-play7.com/20221128/7561_64e57fa4/2000k/hls/mixed.m3u8
黄飞鸿系列之一代宗师,https://vip.ffzy-play6.com/20221129/9335_097bc8c1/3000k/hls/mixed.m3u8
黄面老虎,https://vip.ffzy-play7.com/20221128/7563_962c84dc/2000k/hls/mixed.m3u8
僵尸叔叔,https://vip.ffzy-play6.com/20221205/9855_c705b6ee/3000k/hls/mixed.m3u8
僵尸至尊,https://vip.ffzy-play6.com/20221129/9344_44b64a1a/3000k/hls/mixed.m3u8
精灵变,https://vip.ffzy-play6.com/20221129/9345_57e7db60/3000k/hls/mixed.m3u8
老虎田鸡,https://vip.ffzy-play7.com/20221224/9583_f95a6383/2000k/hls/mixed.m3u8
李小龙的生与死,https://vip.ffzy-play7.com/20221128/7616_58d018a9/2000k/hls/mixed.m3u8
林世荣,https://vip.ffzy-play7.com/20221209/9096_70ae66c7/2000k/hls/mixed.m3u8
灵幻先生,https://vip.ffzy-play7.com/20221115/4538_ddf6020e/2000k/hls/mixed.m3u8
灵幻至尊,https://vip.ffzy-play7.com/20221112/3550_cbc3226a/2000k/hls/mixed.m3u8
六刺客,https://vip.ffzy-play6.com/20221207/10729_e7511f80/3000k/hls/mixed.m3u8
龙的心,https://vip.ffzy-play7.com/20221115/4539_8b9150f6/2000k/hls/mixed.m3u8
龙门秘指,https://vip.ffzy-play7.com/20221226/9856_9ba5efe5/2000k/hls/mixed.m3u8
龙争虎斗,https://vip.ffzy-play7.com/20221228/10118_7f88f7bd/2000k/hls/mixed.m3u8
陆小凤传奇之绣花大盗,https://vip.ffzy-online4.com/20230410/19075_6d68c802/2000k/hls/mixed.m3u8
猛龙过江,https://vip.ffzy-play7.com/20221208/8881_22a8bff4/2000k/hls/mixed.m3u8
密宗威龙,https://vip.ffzy-play7.com/20221112/3607_e49d9e93/2000k/hls/mixed.m3u8
霹雳大喇叭,https://vip.ffzy-play6.com/20221116/7273_4a3cfe1f/3000k/hls/mixed.m3u8
破戒,https://vip.ffzy-play6.com/20221128/9079_00447336/3000k/hls/mixed.m3u8
七小福,https://vip.ffzy-play6.com/20221117/7398_2ddb4dac/3000k/hls/mixed.m3u8
奇妙的家族,https://vip.ffzy-play7.com/20230117/11759_452a52a8/2000k/hls/mixed.m3u8
奇谋妙计五福星,https://vip.ffzy-play7.com/20221115/4730_a7515224/2000k/hls/mixed.m3u8
钱作怪,https://vip.ffzy-play7.com/20230204/13185_290d13f1/2000k/hls/mixed.m3u8
青蜂侠,https://vip.ffzy-play7.com/20221228/10200_d6cc00ae/2000k/hls/mixed.m3u8
驱魔道长,https://vip.ffzy-play7.com/20221112/3670_136b232e/2000k/hls/mixed.m3u8
驱魔警察,https://vip.ffzy-play6.com/20221205/9856_18a53055/3000k/hls/mixed.m3u8
群龙戏凤,https://vip.ffzy-play7.com/20230423/22931_b2b1c621/2000k/hls/mixed.m3u8
人吓鬼,https://vip.ffzy-play7.com/20221115/4745_3dce763c/2000k/hls/mixed.m3u8
人吓人,https://super.ffzy-online6.com/20230714/14967_5820b006/2000k/hls/mixed.m3u8
三德和尚与舂米六,https://vip.ffzy-play6.com/20221128/9099_38718b59/3000k/hls/mixed.m3u8
三勇士蛮荒救美,https://vip.lz-cdn16.com/20230630/29748_e678ba6d/2000k/hls/mixed.m3u8
少林英雄之方世玉洪熙官,https://vip.ffzy-play6.com/20221129/9401_ce41b202/3000k/hls/mixed.m3u8
身不由己,https://vip.ffzy-play6.com/20221128/8989_246e279f/3000k/hls/mixed.m3u8
神枪手与咖喱鸡,https://vip.ffzy-play7.com/20221129/7684_7ac9e104/2000k/hls/mixed.m3u8
神勇双响炮,https://vip.ffzy-play6.com/20221128/8991_916bbcd1/3000k/hls/mixed.m3u8
时来运转,https://vip.ffzy-play7.com/20221209/9156_396eac04/2000k/hls/mixed.m3u8
甩皮鬼,https://vip.ffzy-play6.com/20221112/6431_ce84a705/3000k/hls/mixed.m3u8
双龙出海,https://vip.ffzy-play6.com/20221128/8994_10fc14d3/3000k/hls/mixed.m3u8
死亡游戏,https://vip.ffzy-play6.com/20221128/9133_9ec7be0f/3000k/hls/mixed.m3u8
四大门派,https://vip.ffzy-play6.com/20221128/9134_0b15a161/3000k/hls/mixed.m3u8
跆拳震九州,https://yzzy.play-cdn7.com/20220625/514_a24ba1dc/1000k/hls/mixed.m3u8
太阳之子,https://vip.ffzy-play6.com/20221129/9413_5606ff04/3000k/hls/mixed.m3u8
唐山大兄,https://vip.ffzy-play7.com/20221208/8715_94658327/2000k/hls/mixed.m3u8
天地玄门,https://vip.ffzy-play6.com/20221112/6127_d615f342/3000k/hls/mixed.m3u8
铁甲无敌玛利亚,https://vip.ffzy-play6.com/20221128/9003_3adc165f/3000k/hls/mixed.m3u8
舞台姐妹,https://vip.ffzy-play6.com/20221128/9190_67fbf67d/3000k/hls/mixed.m3u8
舞台姊妹,https://vip.ffzy-play6.com/20221113/6760_3854605e/3000k/hls/mixed.m3u8
侠女,https://vip.ffzy-play6.com/20221207/10660_5351d881/3000k/hls/mixed.m3u8
咸鱼翻生,https://vip.ffzy-play6.com/20221116/7303_5bfc21ee/3000k/hls/mixed.m3u8
笑傲江湖,https://vip.ffzy-play7.com/20221129/7696_58fbd289/2000k/hls/mixed.m3u8
新僵尸先生,https://vip.ffzy-play6.com/20221129/9451_47cd067c/3000k/hls/mixed.m3u8
醒目仔蛊惑招,https://vip.ffzy-play7.com/20221227/10014_ac5cb8a8/2000k/hls/mixed.m3u8
羞羞鬼,https://vip.ffzy-play7.com/20221112/3366_3a1a794c/2000k/hls/mixed.m3u8
学校风云,https://vip.ffzy-play7.com/20221209/9201_9f4d986a/2000k/hls/mixed.m3u8
血符门,https://vip.ffzy-play6.com/20221128/9225_3ae2ace7/3000k/hls/mixed.m3u8
血玫瑰,https://vip.ffzy-play6.com/20221116/7310_02f7420d/3000k/hls/mixed.m3u8
妖怪都市,https://vip.ffzy-play6.com/20221129/9462_bbbcc871/3000k/hls/mixed.m3u8
一眉道人,https://vip.ffzy-play7.com/20221115/4803_1731be32/2000k/hls/mixed.m3u8
音乐僵尸,https://vip.ffzy-play6.com/20221207/10627_09b3f2e5/3000k/hls/mixed.m3u8
英雄无泪,https://vip.ffzy-play6.com/20221207/10694_f9088e66/3000k/hls/mixed.m3u8
赢钱专家,https://vip.ffzy-play6.com/20221113/6794_d514b390/3000k/hls/mixed.m3u8
杂家小子,https://vip.ffzy-play6.com/20221128/9261_f18e5614/3000k/hls/mixed.m3u8
赞先生与找钱华,https://vip.ffzy-play6.com/20221207/10710_1642c7db/3000k/hls/mixed.m3u8
直捣黄龙,https://vip.lz-cdn3.com/20230623/19785_d14d1e58/2000k/hls/mixed.m3u8
中国最后一个太监,https://vip.ffzy-play6.com/20221128/9044_42d732f5/3000k/hls/mixed.m3u8
钟馗嫁妹,https://vip.ffzy-play7.com/20221129/7746_6b5ae2e8/2000k/hls/mixed.m3u8
追魂伞,https://vip.ffzy-play7.com/20221129/7753_bd15d501/2000k/hls/mixed.m3u8

🏆周星驰合,#genre#
伴我纵横,https://vip.ffzy-play7.com/20221126/7087_cafd78d5/2000k/hls/mixed.m3u8
暴风眼,https://vip.ffzy-play7.com/20230213/14539_252712d5/2000k/hls/mixed.m3u8
迟到的钢琴,https://vip.ffzy-play6.com/20221127/8752_554f93c9/3000k/hls/mixed.m3u8
第六感,https://vip.ffzy-play7.com/20230325/19608_e95a3a84/2000k/hls/mixed.m3u8
赌豪,https://vip.ffzy-play7.com/20221113/3889_e13fa0f9/2000k/hls/mixed.m3u8
赌神,https://vip.ffzy-online.com/20221017/865_74da177a/2000k/hls/mixed.m3u8
赌神2,https://vip.ffzy-play7.com/20230116/11633_72296dc8/2000k/hls/mixed.m3u8
赌圣,https://vip.ffzy-play7.com/20230118/11963_d17bc05a/2000k/hls/mixed.m3u8
赌侠,https://vip.ffzy-online.com/20221017/869_4ed0959f/2000k/hls/mixed.m3u8
赌侠2：上海滩赌圣,https://vip.ffzy-online.com/20221017/870_24fd00ae/2000k/hls/mixed.m3u8
飞狐外传,https://vip.lz-cdn.com/20220731/26529_5862e7cc/1000k/hls/mixed.m3u8
飞女正传,https://vip.ffzy-play7.com/20221113/4102_e33b4c49/2000k/hls/mixed.m3u8
花心梦里人,https://vip.ffzy-play7.com/20221117/5144_8902cf15/2000k/hls/mixed.m3u8
黄飞鸿之铁鸡斗蜈蚣,https://vip.ffzy-play6.com/20221112/6386_1c2673b1/3000k/hls/mixed.m3u8
火舞风云,https://vip.ffzy-play7.com/20221117/5035_7a0d5a2c/2000k/hls/mixed.m3u8
精装追女仔之3狼之一族,https://vip.ffzy-play6.com/20221129/9346_67ee848d/3000k/hls/mixed.m3u8
九品芝麻官,https://vip.ffzy-play6.com/20221205/9996_68ad8079/3000k/hls/mixed.m3u8
绝代双骄,https://vip.ffzy-play6.com/20221129/9355_e351af0a/3000k/hls/mixed.m3u8
冷面狙击手,https://vip.ffzy-play7.com/20221207/8414_998951ce/2000k/hls/mixed.m3u8
两个独立包装的女人,https://vip.ffzy-play7.com/20230208/13843_637c62ad/2000k/hls/mixed.m3u8
鹿鼎记,https://vip.ffzy-online2.com/20230403/30732_157cb8d7/2000k/hls/mixed.m3u8
鹿鼎记2：神龙教,https://vip.ffzy-play7.com/20230101/10739_492582b8/2000k/hls/mixed.m3u8
漫画威龙,https://vip.ffzy-play.com/20221204/29460_10c83a7c/2000k/hls/mixed.m3u8
猛鬼大厦,https://vip.ffzy-play7.com/20230417/22513_80b3e3ec/2000k/hls/mixed.m3u8
魔翡翠,https://vip.ffzy-play6.com/20221116/7271_d99e19b6/3000k/hls/mixed.m3u8
女黑侠黄莺,https://vip.ffzy-play7.com/20221112/3630_03f13a25/2000k/hls/mixed.m3u8
神经刀与飞天猫,https://cos.m3u8hw8.com/share/9da67bf46a124f5e8189204bdab2d000.m3u8
十兄弟,https://vip.ffzy-play6.com/20221112/6056_8848a0e8/3000k/hls/mixed.m3u8
逃学外传,https://vip.ffzy-play6.com/20221112/6098_d8697665/3000k/hls/mixed.m3u8
逃学威龙,https://vip.ffzy-play6.com/20221112/6099_f4649b91/3000k/hls/mixed.m3u8
逃学威龙2,https://vip.ffzy-play6.com/20221112/6101_3ea56df6/3000k/hls/mixed.m3u8
逃学威龙3之龙过鸡年,https://vip.ffzy-play6.com/20221112/6103_d6c1afdb/3000k/hls/mixed.m3u8
逃学英雄传,https://vip.ffzy-play7.com/20221209/9162_6cf398aa/2000k/hls/mixed.m3u8
五亿探长雷洛传1：雷老虎,https://vip.ffzy-online.com/20221015/672_cd3f2629/2000k/hls/mixed.m3u8
五亿探长雷洛传2：父子情仇,https://vip.ffzy-online.com/20221015/676_0dc45896/2000k/hls/mixed.m3u8
武侠七公主,https://vip.ffzy-play7.com/20230423/22946_f55e7919/2000k/hls/mixed.m3u8
武状元苏乞儿,https://vip.ffzy-play7.com/20221112/3309_a8fac958/2000k/hls/mixed.m3u8
西环的故事,https://vip.ffzy-play7.com/20221112/3312_5634eb79/2000k/hls/mixed.m3u8
小小小警察,https://vip.ffzy-play7.com/20230131/12926_ddf93907/2000k/hls/mixed.m3u8
新碧血剑,https://vip.ffzy-play6.com/20221129/9447_854e400a/3000k/hls/mixed.m3u8
新精武门1991,https://vip.ffzy-play6.com/20221206/10147_2266b628/3000k/hls/mixed.m3u8
新天龙八部之天山童姥,https://vip.ffzy-play7.com/20221112/3355_8fe53bcd/2000k/hls/mixed.m3u8
妖魔道,https://vip.ffzy-play7.com/20221112/3373_6cc5dc0c/2000k/hls/mixed.m3u8
一屋哨牙鬼,https://vip.ffzy-play7.com/20230129/12728_f8fc1a8f/2000k/hls/mixed.m3u8
倚天屠龙记之魔教教主,https://vip.ffzy-online1.com/20230622/41615_05003dd5/2000k/hls/mixed.m3u8
有鬼住在隔壁,https://vip.lz-cdn1.com/20230809/21713_b9ce36a6/2000k/hls/mixed.m3u8
与龙共舞,https://vip.ffzy-play6.com/20221207/10859_1b02d27c/3000k/hls/mixed.m3u8
芝士火腿,https://vip.ffzy-play6.com/20221113/6820_edb7dd0d/3000k/hls/mixed.m3u8
至尊无上,https://vip.ffzy-play.com/20221015/1086_9576a463/2000k/hls/mixed.m3u8
追日,https://vip.ffzy-play7.com/20221129/7755_3a0215ed/2000k/hls/mixed.m3u8
最佳女婿,https://vip.ffzy-play7.com/20221116/4842_087288a0/2000k/hls/mixed.m3u8

🏆邵氏电影,#genre#
倚天屠龙记之九阳神功(2022)HD国语版,https://yzzy.play-cdn2.com/20220325/1946_49124063/index.m3u8
倚天屠龙记之九阳神功(2022)HD粤语版,https://yzzy.play-cdn2.com/20220325/1945_e447a055/index.m3u8
倚天屠龙记之圣火雄风(2022)HD国语版,https://yzzy.play-cdn2.com/20220325/1948_086a0e57/index.m3u8
倚天屠龙记之圣火雄风(2022)HD粤语版,https://yzzy.play-cdn2.com/20220325/1947_1c746d3f/index.m3u8
总是有爱在隔离(2021)HD国语版,https://yzzy.play-cdn4.com/20220602/16390_6784a5ef/index.m3u8
总是有爱在隔离(2021)HD粤语版,https://yzzy.play-cdn4.com/20220602/16389_811ed2cf/index.m3u8
夺冠(2020)HD国语版,https://yzzy.play-cdn2.com/20220325/1474_a62a4321/index.m3u8
使徒行者2：谍影行动(2019)HD粤语版,https://yzzy.play-cdn17.com/20230725/12644_9fa20074/index.m3u8
使徒行者2：谍影行动(2019)HD国语版,https://yzzy.play-cdn12.com/20221204/8280_be5abebc/index.m3u8
你咪理，我爱你！(2019)HD国语版,https://yzzy.play-cdn6.com/20220725/5614_7a58790f/index.m3u8
兄弟班(2018)HD国语版,https://yzzy.play-cdn4.com/20220609/18091_5b9e694f/index.m3u8
脱皮爸爸(2016)HD国语版,https://yzzy.play-cdn4.com/20220609/17986_e58d35ad/index.m3u8
使徒行者(2016)HD国语版,https://yzzy.play-cdn2.com/20220329/3957_040c4984/index.m3u8
宝贝当家(2016)HD国语版,https://yzzy.play-cdn2.com/20220330/4790_7c6b87d5/index.m3u8
刑警兄弟(2016)HD国语版,https://yzzy.play-cdn2.com/20220330/4557_274bcc97/index.m3u8
澳门风云3(2016)HD国语版,https://yzzy.play-cdn17.com/20230730/13845_b6ee94ce/index.m3u8
王牌情敌(2013)HD国语版,https://yzzy.play-cdn17.com/20230822/16860_cbd6ecad/index.m3u8
爆笑角斗士(2011)HD国语版,https://yzzy.play-cdn17.com/20230822/16799_160a0cc0/index.m3u8
喜上加喜(2012)HD国语版,https://svip.yyzy-play.vip/20250307/25816_9d9f5688/index.m3u8
喜上加喜(2012)HD粤语版,https://svip.yyzy-play.vip/20250307/25815_bfe44f1d/index.m3u8
我爱香港开心万岁(2011)HD国语版,https://yzzy.play-cdn4.com/20220608/17598_8a6f1027/index.m3u8
完美嫁衣(2010)HD国语版,https://yzzy.play-cdn17.com/20230822/16856_8820d197/index.m3u8
翡翠明珠(2010)HD国语版,https://yzzy.play-cdn17.com/20230809/15051_b9dcfbe5/index.m3u8
七十二家租客(2010)HD国语版,https://yzzy.play-cdn17.com/20230809/15064_75cf6618/index.m3u8
变节：潜罪犯(2011)HD国语版,https://yzzy.play-cdn17.com/20230805/14674_b75f3e51/index.m3u8
*LaughingGor之变节(2009)HD国语版,https://vip.ffzy-play7.com/20221223/9358_12f199fb/2000k/hls/mixed.m3u8
醉马骝(2003)HD国语版,https://yzzy.play-cdn2.com/20220330/4017_3209ce03/index.m3u8
马永贞(1997)HD国语版,https://yzzy.play-cdn4.com/20220608/17528_4f713c4f/index.m3u8
十万火急(1997)HD国语版,https://yzzy.play-cdn4.com/20220608/17545_b5630982/index.m3u8
十万火急(1997)HD粤语版,https://yzzy21.playback-speed.com/20250326/42248_93f031b4/index.m3u8
懵仔多情(1996)HD国语版,https://yzzy.play-cdn4.com/20220611/19232_721aa55f/index.m3u8
变脸(1995)HD国语版,https://yzzy.play-cdn17.com/20230813/15648_fd0dd6b7/index.m3u8
回魂夜(1995)HD国语版,https://yzzy.play-cdn2.com/20220331/4904_caa1a4a8/index.m3u8
回魂夜(1995)HD粤语版,https://svip.high1-playback.com/20240422/44220_127a034f/index.m3u8
没有老公的日子(1995)HD国语版,https://yzzy.play-cdn7.com/20220924/19735_061fe2ae/index.m3u8
*四个自杀的少女(1995)HD国语版,https://jpzy01.com/20211215/hcKoaFtq/800kb/hls/index.m3u8
无味神探(1995)HD国语版,https://vvip.high26-playback.com/20250609/10539_f85bd553/index.m3u8
*珠光宝气(1994)HD粤语版,https://vodcnd03.myrqsb.com/20250422/JTeuqHM7/3351kb/hls/index.m3u8
*珠光宝气(1994)HD国语版,https://v13.qrssv.com/202505/31/id9TyMKnKg21/video/2000k_1080/hls/index.m3u8
破坏之王(1994)HD国语版,https://yzzy.play-cdn2.com/20220331/4874_73af9700/index.m3u8
破坏之王(1994)HD粤语版,https://svip.high24-playback.com/20241210/12881_38251453/index.m3u8
济公(1993)HD国语版,https://yzzy21.playback-speed.com/20241106/39794_aeb9703a/index.m3u8
济公(1993)HD粤语版,https://yzzy21.playback-speed.com/20241106/39795_3aad2024/index.m3u8
赤脚小子(1993)HD国语版,https://yzzy.play-cdn6.com/20220717/4869_8b383936/index.m3u8
赤脚小子(1993)HD粤语版,https://yzzy.play-cdn6.com/20220717/4868_3ca95d18/index.m3u8
赌城大亨II之至尊无敌(1992)HD国语版,https://yzzy.play-cdn17.com/20230730/13847_a0411d06/index.m3u8
审死官(1992)HD国语版,https://yzzy.play-cdn2.com/20220331/4866_1efbb9b6/index.m3u8
审死官(1992)HD粤语版,https://svip.yyzy-play.vip/20240502/585_712a64f5/index.m3u8
